127.0.0.1 - - [05/Dec/2024:08:11:55 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:28:10 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733372890622&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:28:11 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733372890622&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 7614
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:28:12 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733372892080&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:28:37 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733372892080&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:33:43 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733373223357 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:33:44 +0700] "POST /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733373223357 HTTP/1.1" 500 11694
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:17 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/token?_dc=1733373257277 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:17 +0700] "POST /MOST_PPSB_Web/rest/auth/token?_dc=1733373257277 HTTP/1.1" 200 1989
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:17 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373257572&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:17 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373257572&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:18 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373257983&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:18 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733373258211&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:18 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733373258211&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:18 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373258476&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:18 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373257983&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:19 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373258476&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:19 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733373259313&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:19 +0700] "GET /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733373259313&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:24 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373264569&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:24 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373264569&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:25 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373265403&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:25 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373265416&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:25 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733373265421&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:25 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373265433&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:26 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373265433&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:26 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373265403&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 1091
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:26 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373265416&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:26 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733373265421&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 189088
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:27 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733373267524&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:27 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733373267524&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 7614
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:29 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733373269514&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:34:29 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733373269514&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:23 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733373443568 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:24 +0700] "POST /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733373443568 HTTP/1.1" 500 11694
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:27 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/token?_dc=1733373447652 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:27 +0700] "POST /MOST_PPSB_Web/rest/auth/token?_dc=1733373447652 HTTP/1.1" 200 1989
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:27 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373447969&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373447969&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373448208&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733373448325&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733373448325&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373448541&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373448208&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373448541&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733373448786&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:28 +0700] "GET /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733373448786&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:33 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373453426&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:33 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373453426&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373454146&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373454151&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733373454160&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373454163&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373454163&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373454151&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373454146&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 1091
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:34 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733373454160&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 189088
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:36 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733373456083&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:36 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/list?_dc=1733373456083&table=&id=MOST.model.operation.SearchRehandlingParm-1&rhdlNo=&blNo=&vslCallId=&orgRefNo=&orgVslCallId=&orgBlSn=&orgCgNo=&cgNo=&nxVslCallId=&nxRefNo=&nxGrNo=&opeClassCd=&caTgNm=&pkgQty=0&wgt=0&msrmt=0&stsYn=&orgGrNo=&rhdlMode=&rhdlModeNm=&updDt=&rhdlPkgQty=0&rhdlWgt=0&rhdlMsrmt=0&balPkgQty=0&balWgt=0&balMsrmt=0&chk=&no=0&userId=&cgCoCd=&spCaCoCd=&cgCoNm=&spCaCoNm=&rhdlChk=&shuYn=&dmgYn=&jobNo=&blSn=&cgTpCd=&nxCgNo=&shipgNoteNo=&searchType=rhdlOp&jobGroup=&jobRhdlNo=&stat=&statNm=&fnlLoadYn=&fnlHoYn=&grNo=&rhdlGroupNo=&rhdlGroupYn=&linked=&whLocIds=&delvTpCd=&stRhdl=&endRhdl=&shiftDt=&shiftId=&items=&yardInDateFrom=06%2F09%2F2024&yardInDateTo=05%2F12%2F2024&authoType=&userType=I&ptnrCode=%20&masterBlNo=&bookingNo=&cmdtGrCd=&cmdtCd=&pkgNo=&shipgAgentCd=&sort=&page=1&start=0&limit=100 HTTP/1.1" 200 7614
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:37 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733373457182&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:37:37 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/detailList?_dc=1733373457182&vslCallId=ASHL&orgRefNo=BLLVTS1&rhdlMode=&nxVslCallId=&nxRefNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:39:08 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733373548074 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:39:09 +0700] "POST /MOST_PPSB_Web/rest/auth/checkSession?_dc=1733373548074 HTTP/1.1" 500 11694
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:37 +0700] "OPTIONS /MOST_PPSB_Web/rest/auth/token?_dc=1733373637692 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:37 +0700] "POST /MOST_PPSB_Web/rest/auth/token?_dc=1733373637692 HTTP/1.1" 200 1989
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:37 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373637911&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:38 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373637911&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:38 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373638291&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:38 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733373638417&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:38 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/favourites?_dc=1733373638417&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:38 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373638291&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:38 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373638792&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:38 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/list?_dc=1733373638792&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 129348
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:39 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733373639126&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:40:39 +0700] "GET /MOST_PPSB_Web/rest/v1/basic/profile?_dc=1733373639126&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:11 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373671455&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:11 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373671455&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373672391&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373672402&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373672431&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "OPTIONS /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733373672404&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "GET /MOST_PPSB_Web/rest/v1/menu/authbutton?_dc=1733373672431&userId=MOSTADMIN&menuId=MPCT122&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373672402&code=MT&defaultCheck=Y&gridReference=refRehandleDataGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "GET /MOST_PPSB_Web/rest/v1/rehandleGC/comboList?_dc=1733373672404&searchType=initComboList&screanNm=RHDL&page=1&start=0&limit=25 HTTP/1.1" 200 189088
0:0:0:0:0:0:0:1 - - [05/Dec/2024:11:41:12 +0700] "GET /MOST_PPSB_Web/rest/v1/columnsetting/searchItems?_dc=1733373672391&code=MT&defaultCheck=Y&gridReference=refRehandleGrid&page=1&start=0&limit=25 HTTP/1.1" 200 1091
